timestamp,robot_state,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6
0.45,2,0.0122773819800593,0.1870743638449454,-0.3376570956391607,0.5262026725039782,-0.2481023127715818,0.0974141394490068,0.0054010898664491,0.0054010898664497,0.0054010898664524,0.0054010898664524,0.0054010898664524,0.0054010898664483,4.477126851817876,-1.133262077289101,-0.8994876285737845,-3.017036076627806,-0.3427883745946307,0.2996710885497566
0.46,2,0.0123216455872527,0.1871186274521388,-0.3376128320319673,0.5262469361111716,-0.2480580491643884,0.0974584030562002,0.00442636071934,0.0044263607193395,0.0044263607193395,0.0044263607193339,0.0044263607193395,0.0044263607193409,-1.9405897172492392,1.7414441762800477,-0.7914466681957175,-2.0497328912613506,-0.2587920503564913,-5.4356908669526405
0.47,2,0.0123561182201387,0.1871531000850248,-0.3375783593990812,0.5262814087440576,-0.2480235765315023,0.0974928756890862,0.0034472632886022,0.0034472632886028,0.0034472632886028,0.0034472632886028,0.0034472632886028,0.0034472632886015,0.7250367574566946,3.053908236073866,1.0437918654198677,-0.1242334426297305,2.303572263198708,-0.2589569831147063
0.48,2,0.0123807658583906,0.1871777477232767,-0.3375537117608294,0.5263060563823095,-0.2479989288932504,0.0975175233273381,0.0024647638251915,0.0024647638251912,0.0024647638251884,0.002464763825194,0.0024647638251884,0.0024647638251912,-1.2684962119357583,0.5373037178283535,-0.2558016697763802,-1.290098255709662,2.354133285456082,1.4554570840155252
0.49,2,0.0123955641777652,0.1871925460426513,-0.3375389134414547,0.5263208547016841,-0.2479841305738758,0.0975323216467127,0.0014798319374599,0.0014798319374592,0.001479831937462,0.0014798319374564,0.001479831937462,0.0014798319374606,2.298506874006644,0.0938629208842757,-3.339050919070428,-1.4017446800492883,0.7518101453987215,-1.8571518811909176
0.5,2,0.0124004985741079,0.187197480438994,-0.337533979045112,0.5263257890980269,-0.2479791961775331,0.0975372560430554,0.0004934396342684,0.0004934396342692,0.0004934396342692,0.0004934396342748,0.0004934396342692,0.0004934396342679,-0.5452882079366597,0.0014358032794173,2.4138673174053062,-1.7028545677757894,0.6524610169574013,2.238456826996676
0.51,2,0.0123955641777652,0.1871925460426513,-0.3375389134414547,0.5263208547016841,-0.2479841305738758,0.0975323216467127,-0.0004934396342684,-0.0004934396342692,-0.0004934396342692,-0.0004934396342748,-0.0004934396342692,-0.0004934396342679,-1.279291601352931,-0.7334462396290111,1.8067012929952115,-1.6615954719727188,1.2290409573227774,-1.1151872244557808
0.52,2,0.0123807658583906,0.1871777477232767,-0.3375537117608294,0.5263060563823095,-0.2479989288932504,0.0975175233273381,-0.0014798319374599,-0.0014798319374592,-0.001479831937462,-0.0014798319374564,-0.001479831937462,-0.0014798319374606,1.425723159651798,2.46582582772463,2.477190216807842,-1.7001875158276318,-0.5406013396370244,-0.5254996992187386
0.53,2,0.0123561182201387,0.1871531000850248,-0.3375783593990812,0.5262814087440576,-0.2480235765315023,0.0974928756890862,-0.0024647638251915,-0.0024647638251912,-0.0024647638251884,-0.002464763825194,-0.0024647638251884,-0.0024647638251912,-2.29798504364287,0.0105135130806307,2.8799537282397107,0.6415681686716791,2.8608664029069573,0.5299537727367105
0.54,2,0.0123216455872527,0.1871186274521388,-0.3376128320319673,0.5262469361111716,-0.2480580491643884,0.0974584030562002,-0.0034472632886022,-0.0034472632886028,-0.0034472632886028,-0.0034472632886028,-0.0034472632886028,-0.0034472632886015,-0.5703513041647568,-4.115580632703657,0.5805375325374088,-1.0937871573713736,-0.7614495539792933,-1.7214601999708825
0.55,2,0.0122773819800593,0.1870743638449454,-0.3376570956391607,0.5262026725039782,-0.2481023127715818,0.0974141394490068,-0.0044263607193402,-0.0044263607193395,-0.0044263607193395,-0.0044263607193339,-0.0044263607193395,-0.0044263607193409,1.6467201258081778,2.0118599681943605,0.7278310374914151,-5.146371997554038,1.0063201790006016,1.9482590500996129
0.56,2,0.0122233710813948,0.1870203529462809,-0.3377111065378252,0.5261486616053137,-0.2481563236702463,0.0973601285503423,-0.005401089866449,-0.0054010898664497,-0.0054010898664524,-0.0054010898664524,-0.0054010898664524,-0.0054010898664483,3.289676215497783,1.9151850569993505,2.2272506638687823,0.115260430642994,-1.0406757750801363,2.656409655008325
0.5700000000000001,2,0.0121596661934954,0.1869566480583815,-0.3377748114257246,0.5260849567174143,-0.2482200285581456,0.0972964236624429,-0.0063704887899411,-0.0063704887899418,-0.0063704887899362,-0.0063704887899418,-0.0063704887899362,-0.0063704887899418,-1.6393433159935002,0.3462663638316509,-2.209159732329669,1.694314905383301,2.050042556298953,-2.0692688051864443
0.58,2,0.0120863301853942,0.1868833120502803,-0.3378481474338257,0.5260116207093132,-0.2482933645662468,0.0972230876543417,-0.0073336008101162,-0.0073336008101165,-0.0073336008101165,-0.007333600810111,-0.0073336008101165,-0.0073336008101151,-0.9284308659956036,-1.3085452936436468,-0.4772374614595019,-0.3567095726846602,-0.0384591562418388,-0.2370857014215049
0.59,2,0.0120034354308773,0.1868004172957634,-0.3379310421883426,0.5259287259547962,-0.2483762593207637,0.0971401928998248,-0.0082894754516881,-0.0082894754516865,-0.0082894754516893,-0.0082894754516948,-0.0082894754516893,-0.0082894754516893,1.0078784507490426,-2.0449267690648734,0.1156186529224527,-2.3154176785008715,4.298058862325414,3.923434828396056
0.6,2,0.0119110637370594,0.1867080456019455,-0.3380234138821605,0.5258363542609784,-0.2484686310145816,0.0970478212060069,-0.0092371693817894,-0.0092371693817899,-0.0092371693817927,-0.0092371693817816,-0.0092371693817927,-0.0092371693817885,-3.6826264769049306,-1.287876555654059,2.0844647849827584,1.7012669672972027,-0.0839502918945178,2.33839182051922
0.61,2,0.0118093062636501,0.1866062881285362,-0.3381251713555698,0.5257345967875691,-0.2485703884879909,0.0969460637325976,-0.0101757473409281,-0.0101757473409291,-0.0101757473409236,-0.0101757473409347,-0.0101757473409236,-0.0101757473409277,3.035776512889327,0.6875115290954863,-0.8305386955989766,-2.5290556870745724,2.0475596470425788,-3.084830671957625
0.62,2,0.0116982634329904,0.1864952452978765,-0.3382362141862295,0.5256235539569094,-0.2486814313186506,0.0968350209019379,-0.0111042830659739,-0.0111042830659741,-0.0111042830659768,-0.0111042830659657,-0.0111042830659768,-0.0111042830659741,-1.6704737987550755,-3.3904326668206712,-1.1717789329588295,-0.4217041220362483,-1.0844702442958314,2.478711770644188
0.63,2,0.0115780448309477,0.1863750266958338,-0.3383564327882722,0.5255033353548667,-0.2488016499206933,0.0967148022998952,-0.0120218602042702,-0.0120218602042698,-0.0120218602042698,-0.0120218602042698,-0.0120218602042698,-0.0120218602042712,-0.5386314823984837,1.1519536903044878,-0.6038216705979305,0.1813286341507947,-0.4344395812784413,-6.695071472274528
0.64,2,0.0114487690987681,0.1862457509636542,-0.3384857085204519,0.525374059622687,-0.248930925652873,0.0965855265677156,-0.0129275732179618,-0.0129275732179606,-0.0129275732179634,-0.012927573217969,-0.0129275732179634,-0.012927573217962,0.8652133344691709,0.454421574750036,1.2027127634176271,2.3875401537348564,0.099283534184717,1.3784198391543288
0.65,2,0.0113105638159916,0.1861075456808777,-0.3386239138032283,0.5252358543399105,-0.2490691309356494,0.0964473212849391,-0.0138205282776514,-0.0138205282776526,-0.0138205282776471,-0.0138205282776526,-0.0138205282776471,-0.0138205282776512,0.452995035140324,2.889712267847825,0.1319796728430574,1.3886457262229306,0.889299762528519,-1.5623862608002594
0.66,2,0.0111635653745465,0.1859605472394326,-0.3387709122446734,0.5250888558984654,-0.2492161293770945,0.096300322843494,-0.0146998441445044,-0.0146998441445028,-0.0146998441445056,-0.0146998441445056,-0.0146998441445056,-0.0146998441445042,-1.5700590355626878,1.7232181302063367,-2.6281244926391167,0.7137664402798669,-1.303492300280992,1.0729522649391106
0.67,2,0.0110079188441473,0.1858049007090334,-0.3389265587750726,0.5249332093680663,-0.2493717759074937,0.0961446763130948,-0.0155646530399199,-0.0155646530399206,-0.0155646530399233,-0.0155646530399122,-0.0155646530399233,-0.0155646530399192,3.806389547344601,-1.1201490605198312,-2.22926432363672,2.1015750343414545,-0.9492882668205134,0.6485283044706265
0.68,2,0.010843777829128,0.1856407596940141,-0.3390906997900919,0.524769068353047,-0.249535916922513,0.0959805352980755,-0.0164141015019285,-0.0164141015019297,-0.016414101501927,-0.016414101501927,-0.016414101501927,-0.0164141015019284,-4.780853165006815,-3.0508994445621904,0.5553669820860192,-2.0723716203865257,0.3734685130621885,0.4240891769126659
0.6900000000000001,2,0.0106713043168535,0.1854682861817396,-0.3392631733023664,0.5245965948407725,-0.2497083904347875,0.095808061785801,-0.0172473512274532,-0.0172473512274534,-0.0172473512274506,-0.0172473512274562,-0.0172473512274506,-0.0172473512274534,-1.869027933305116,-1.3069726862297388,0.6259560288388576,3.406585502263174,0.9947094298577468,1.329169734868237
0.7000000000000001,2,0.0104906685178574,0.1852876503827435,-0.3394438091013626,0.5244159590417763,-0.2498890262337837,0.0956274259868049,-0.0180635798996143,-0.0180635798996131,-0.0180635798996187,-0.0180635798996187,-0.0180635798996187,-0.0180635798996145,-0.8933569294996877,3.102213117729655,0.3450300201181197,-5.88066368596691,0.1269238203102639,-0.8328733036485465
0.71,2,0.0103020486978648,0.1850990305627509,-0.3396324289213551,0.5242273392217838,-0.2500776460537762,0.0954388061668123,-0.0188619819992567,-0.0188619819992574,-0.0188619819992519,-0.0188619819992519,-0.0188619819992519,-0.0188619819992574,-1.5143861826859375,0.9323947771200924,-0.6481409173091067,3.107467664011984,-0.1572984434694955,-1.0375925474881385
0.72,2,0.0101056310018658,0.1849026128667519,-0.3398288466173542,0.5240309215257848,-0.2502740637497753,0.0952423884708133,-0.0196417695999013,-0.0196417695999012,-0.019641769599904,-0.0196417695998984,-0.019641769599904,-0.0196417695999012,2.828580343052793,1.5419333377046045,1.8717116613384024,-1.42831270902683,-2.451389529926692,2.0222513616244058
0.73,2,0.0099016092704125,0.1846985911352986,-0.3400328683488074,0.5238268997943314,-0.2504780854812286,0.09503836673936,-0.0204021731453295,-0.0204021731453285,-0.0204021731453285,-0.0204021731453396,-0.0204021731453285,-0.0204021731453285,-2.9231482734038057,-0.9078668992637712,1.0372190398853691,1.016579108800726,1.2057586676931762,0.1733560347206233
0.74,2,0.009690184848322,0.1844871667132081,-0.3402442927708979,0.523615475372241,-0.250689509903319,0.0948269423172695,-0.0211424422090482,-0.0211424422090489,-0.0211424422090489,-0.0211424422090433,-0.0211424422090489,-0.0211424422090489,3.512142695382485,1.3229278018217452,0.9716251908717064,3.154915158989572,1.892117001056448,-0.9765785027878786
0.75,2,0.0094715663859734,0.1842685482508595,-0.3404629112332466,0.5233968569098923,-0.2509081283656677,0.0946083238549209,-0.0218618462348637,-0.0218618462348635,-0.0218618462348663,-0.0218618462348607,-0.0218618462348663,-0.0218618462348635,-0.155765264462049,-2.6843750032465525,1.0448459367708949,1.3813903871557516,2.129990519152652,-0.1931036122783667
0.76,2,0.0092459696333948,0.1840429514982809,-0.3406885079858252,0.5231712601573137,-0.2511337251182463,0.0943827271023423,-0.0225596752578587,-0.0225596752578577,-0.0225596752578549,-0.0225596752578605,-0.0225596752578549,-0.0225596752578591,-2.3184929285799147,2.228556372118077,3.500828789987898,1.005595352200945,0.508873531799727,-0.3661428310691791
0.77,2,0.0090136172273444,0.1838105990922305,-0.3409208603918756,0.5229389077512634,-0.2513660775242967,0.0941503746962919,-0.023235240605037,-0.0232352406050379,-0.0232352406050406,-0.0232352406050351,-0.0232352406050406,-0.0232352406050365,-3.7959230581111214,-1.95085664045784,-1.7408992343179324,1.994412823324749,-0.9972620928814144,-0.5281903492300608
0.78,2,0.0087747384715948,0.1835717203364809,-0.3411597391476251,0.5227000289955137,-0.2516049562800462,0.0939114959405423,-0.0238878755749619,-0.0238878755749627,-0.0238878755749571,-0.0238878755749682,-0.0238878755749571,-0.0238878755749627,-0.0222850025831519,-3.5873406272019737,-0.5331532671975774,-2.697380497011997,-0.4335750749983508,1.0497443416758263
0.79,2,0.0085295691106376,0.1833265509755237,-0.3414049085085823,0.5224548596345566,-0.2518501256410034,0.0936663265795852,-0.0245169360957134,-0.0245169360957142,-0.0245169360957142,-0.0245169360957087,-0.0245169360957142,-0.0245169360957128,-0.994275057455978,4.887284329581954,-0.3626605222730302,-2.396911901738802,0.5189674903151714,-1.5771783668852433
0.8,1,0.0024004985741079,0.177197480438994,-0.3475339790451121,0.5163257890980268,-0.2579791961775332,0.0875372560430554,-0.6129070536529764,-0.6129070536529752,-0.6129070536529779,-0.6129070536529779,-0.6129070536529779,-0.6129070536529765,0.8839394970084787,0.6331699943177291,2.8260879546698523,0.8059180131489162,0.1730441015552598,3.2045146684232635
0.81,1,0.0021888201575395,0.1770281377057393,-0.347406971995171,0.5164739639896248,-0.2578733569692489,0.087452584676428,-0.0211678416568408,-0.0169342733254723,0.0127007049941063,0.0148174891597907,0.0105839208284219,-0.0084671366627361,-0.4893155728524316,0.5782305481398125,-0.4363260360422412,-0.1320492455085795,-1.479822714792272,0.6102007786849998
0.8200000000000001,1,0.0015619263853946,0.1765266226880233,-0.3470308357318841,0.5169127896301262,-0.2575599100831765,0.0872018271675701,-0.0626893772144903,-0.050151501771592,0.0376136263286919,0.0438825640501461,0.0313446886072432,-0.025075750885796,2.323907032289495,-3.376039162106576,-1.273620085171438,-0.3627503182057363,-3.1543970642794315,-3.510433759537212
0.8300000000000001,1,0.0005320294740137,0.1757027051589186,-0.3464128975850555,0.5176337174680928,-0.2570449616274861,0.0867898684030177,-0.1029896911380912,-0.0823917529104739,0.0617938146828533,0.0720927837966622,0.0514948455690444,-0.0411958764552369,0.1273851159287369,1.6086922893133495,0.0994914952115461,2.738713337709401,-0.9013662657200918,0.711173562060332
0.84,1,-0.0008886583602627,0.1745661548914975,-0.3455604848844897,0.5186281989520863,-0.2563346177103479,0.0862215932693071,-0.1420687834276418,-0.1136550267421127,0.0852412700565852,0.0994481483993503,0.07103439171382,-0.0568275133710563,-0.4357905167921685,2.134951447264762,0.5197608794517128,2.5644600544993583,-0.3445940460666986,-1.70057412494492
0.85,1,-0.0026879249010941,0.1731267416588323,-0.3444809249599908,0.5198876855306683,-0.2554349844399321,0.0855018866529745,-0.1799266540831472,-0.1439413232665193,0.1079559924498874,0.1259486578581992,0.0899633270415756,-0.0719706616332596,2.3577871893719733,-0.0366957357538131,2.702574087151058,-1.581045431566598,0.8266434674500486,0.1039185308891084
0.86,1,-0.0048535579321402,0.1713942352339955,-0.3431815451413632,0.5214036286524005,-0.2543521679244091,0.0846356334405561,-0.2165633031046024,-0.1732506424836799,0.1299379818627655,0.1515943121732199,0.1082816515522999,-0.0866253212418399,0.866463989563975,2.140334914439713,-0.4506726234934466,1.1439347935640258,-0.6120913601606223,-0.1472774407878663
0.87,1,-0.0073733452370603,0.1693784053900594,-0.3416696727584111,0.5231674797658447,-0.2530922742719491,0.0836277185185881,-0.2519787304920096,-0.2015829843936084,0.1511872382952028,0.1763851113444126,0.1259893652460042,-0.1007914921968042,1.957829916187496,2.69980625391607,-1.0676152446327256,-2.8711336547966777,-0.2969931916743445,1.511791424612985
0.88,1,-0.0102350745995139,0.1670890219000965,-0.3399526351409389,0.5251706903195622,-0.2516614095907222,0.0824830267736066,-0.2861729362453678,-0.2289383489962937,0.1717037617472216,0.2003210553717549,0.1430864681226884,-0.1144691744981468,2.7039264170401527,1.4081488362619092,-1.5141226822144611,-2.921080106824075,0.4277669742825928,1.4874030140160657
0.89,1,-0.0134265338031607,0.1645358545371791,-0.3380377596187509,0.5274047117621149,-0.2500656799888988,0.0812064430921479,-0.3191459203646775,-0.2553167362917413,0.1914875522188053,0.2234021442552691,0.1595729601823359,-0.1276583681458706,-0.183358724282697,-3.97817804387966,-0.3850189842577161,-1.5321185158454451,3.336189431509152,0.5956235254067378
